id,challenge,frequency
1237,hiring_funds,NA
1238,hiring_funds,NA
1239,hiring_funds,NA
1240,hiring_funds,NA
1241,hiring_funds,NA
1242,hiring_funds,NA
1243,hiring_funds,NA
1244,hiring_funds,NA
1245,hiring_funds,NA
1246,hiring_funds,NA
1247,hiring_funds,NA
1248,hiring_funds,NA
1249,hiring_funds,NA
1250,hiring_funds,NA
1251,hiring_funds,NA
1252,hiring_funds,NA
1253,hiring_funds,NA
1254,hiring_funds,NA
1255,hiring_funds,NA
1256,hiring_funds,NA
1257,hiring_funds,NA
1258,hiring_funds,NA
1259,hiring_funds,NA
1260,hiring_funds,NA
1261,hiring_funds,NA
1262,hiring_funds,NA
1263,hiring_funds,NA
1264,hiring_funds,NA
1265,hiring_funds,NA
1266,hiring_funds,NA
1267,hiring_funds,NA
1268,hiring_funds,NA
1269,hiring_funds,NA
1270,hiring_funds,NA
1271,hiring_funds,NA
1272,hiring_funds,NA
1273,hiring_funds,NA
1274,hiring_funds,NA
1275,hiring_funds,NA
1276,hiring_funds,NA
1277,hiring_funds,NA
1278,hiring_funds,NA
1279,hiring_funds,NA
1280,hiring_funds,NA
1281,hiring_funds,NA
1282,hiring_funds,NA
1283,hiring_funds,NA
1284,hiring_funds,NA
1285,hiring_funds,Most of the time
1286,hiring_funds,NA
1287,hiring_funds,NA
1288,hiring_funds,Most of the time
1289,hiring_funds,NA
1290,hiring_funds,NA
1291,hiring_funds,NA
1292,hiring_funds,NA
1293,hiring_funds,NA
1294,hiring_funds,NA
1295,hiring_funds,NA
1296,hiring_funds,NA
1297,hiring_funds,NA
1298,hiring_funds,NA
1299,hiring_funds,NA
1300,hiring_funds,NA
1301,hiring_funds,NA
1302,hiring_funds,Sometimes
1303,hiring_funds,NA
1304,hiring_funds,NA
1305,hiring_funds,NA
1306,hiring_funds,NA
1307,hiring_funds,NA
1308,hiring_funds,NA
1309,hiring_funds,Often
1310,hiring_funds,NA
1311,hiring_funds,NA
1312,hiring_funds,NA
1313,hiring_funds,NA
1314,hiring_funds,NA
1315,hiring_funds,Often
1316,hiring_funds,NA
1317,hiring_funds,NA
1318,hiring_funds,NA
1319,hiring_funds,NA
1320,hiring_funds,Often
1321,hiring_funds,NA
1322,hiring_funds,NA
1323,hiring_funds,NA
1324,hiring_funds,NA
1325,hiring_funds,NA
1326,hiring_funds,NA
1327,hiring_funds,NA
1328,hiring_funds,NA
1329,hiring_funds,NA
1330,hiring_funds,NA
1331,hiring_funds,NA
1332,hiring_funds,NA
1333,hiring_funds,NA
1334,hiring_funds,NA
1335,hiring_funds,NA
1336,hiring_funds,NA
1337,hiring_funds,Often
1338,hiring_funds,Sometimes
1339,hiring_funds,NA
1340,hiring_funds,NA
1341,hiring_funds,Sometimes
1342,hiring_funds,NA
1343,hiring_funds,NA
1344,hiring_funds,NA
1345,hiring_funds,NA
1346,hiring_funds,NA
1347,hiring_funds,NA
1348,hiring_funds,NA
1349,hiring_funds,Most of the time
1350,hiring_funds,NA
1351,hiring_funds,NA
1352,hiring_funds,NA
1353,hiring_funds,NA
1354,hiring_funds,NA
1355,hiring_funds,NA
1356,hiring_funds,NA
1357,hiring_funds,NA
1358,hiring_funds,NA
1359,hiring_funds,NA
1360,hiring_funds,NA
1361,hiring_funds,NA
1362,hiring_funds,NA
1363,hiring_funds,NA
1364,hiring_funds,NA
1365,hiring_funds,NA
1366,hiring_funds,NA
1367,hiring_funds,NA
1368,hiring_funds,NA
1369,hiring_funds,NA
1370,hiring_funds,Sometimes
1371,hiring_funds,NA
1372,hiring_funds,NA
1373,hiring_funds,NA
1374,hiring_funds,NA
1375,hiring_funds,NA
1376,hiring_funds,NA
1377,hiring_funds,NA
1378,hiring_funds,NA
1379,hiring_funds,Sometimes
1380,hiring_funds,NA
1381,hiring_funds,NA
1382,hiring_funds,NA
1383,hiring_funds,NA
1384,hiring_funds,NA
1385,hiring_funds,NA
1386,hiring_funds,NA
1387,hiring_funds,NA
1388,hiring_funds,NA
1389,hiring_funds,NA
1390,hiring_funds,NA
1391,hiring_funds,NA
1392,hiring_funds,NA
1393,hiring_funds,NA
1394,hiring_funds,NA
1395,hiring_funds,NA
1396,hiring_funds,NA
1397,hiring_funds,NA
1398,hiring_funds,NA
1399,hiring_funds,NA
1400,hiring_funds,NA
1401,hiring_funds,NA
1402,hiring_funds,NA
1403,hiring_funds,NA
1404,hiring_funds,NA
1405,hiring_funds,Often
1406,hiring_funds,Most of the time
1407,hiring_funds,NA
1408,hiring_funds,NA
1409,hiring_funds,NA
1410,hiring_funds,NA
1411,hiring_funds,NA
1412,hiring_funds,NA
1413,hiring_funds,NA
1414,hiring_funds,NA
1415,hiring_funds,NA
1416,hiring_funds,Often
1417,hiring_funds,NA
1418,hiring_funds,NA
1419,hiring_funds,NA
1420,hiring_funds,NA
1421,hiring_funds,NA
1422,hiring_funds,NA
1423,hiring_funds,NA
1424,hiring_funds,Most of the time
1425,hiring_funds,Most of the time
1426,hiring_funds,NA
1427,hiring_funds,NA
1428,hiring_funds,NA
1429,hiring_funds,NA
1430,hiring_funds,Sometimes
1431,hiring_funds,Often
1432,hiring_funds,NA
1433,hiring_funds,NA
1434,hiring_funds,NA
1435,hiring_funds,NA
1436,hiring_funds,NA
1437,hiring_funds,NA
1438,hiring_funds,NA
1439,hiring_funds,NA
1440,hiring_funds,NA
1441,hiring_funds,NA
1442,hiring_funds,NA
1443,hiring_funds,NA
1444,hiring_funds,NA
1445,hiring_funds,NA
1446,hiring_funds,NA
1447,hiring_funds,NA
1448,hiring_funds,NA
1449,hiring_funds,NA
1450,hiring_funds,NA
1451,hiring_funds,NA
1452,hiring_funds,NA
1453,hiring_funds,NA
1454,hiring_funds,NA
1455,hiring_funds,NA
1456,hiring_funds,NA
1457,hiring_funds,NA
1458,hiring_funds,NA
1459,hiring_funds,NA
1460,hiring_funds,Rarely
1461,hiring_funds,Sometimes
1462,hiring_funds,NA
1463,hiring_funds,NA
1464,hiring_funds,NA
1465,hiring_funds,NA
1466,hiring_funds,NA
1467,hiring_funds,NA
1468,hiring_funds,NA
1469,hiring_funds,NA
1470,hiring_funds,NA
1471,hiring_funds,NA
1472,hiring_funds,NA
1473,hiring_funds,NA
1474,hiring_funds,Most of the time
1475,hiring_funds,NA
1476,hiring_funds,NA
1477,hiring_funds,NA
1478,hiring_funds,NA
1479,hiring_funds,NA
1480,hiring_funds,NA
1481,hiring_funds,Sometimes
1482,hiring_funds,NA
1483,hiring_funds,NA
1484,hiring_funds,NA
1485,hiring_funds,NA
1486,hiring_funds,NA
1487,hiring_funds,NA
1488,hiring_funds,NA
1489,hiring_funds,NA
1490,hiring_funds,Most of the time
1491,hiring_funds,Most of the time
1492,hiring_funds,NA
1493,hiring_funds,NA
1494,hiring_funds,Sometimes
1495,hiring_funds,NA
1496,hiring_funds,NA
1497,hiring_funds,NA
1498,hiring_funds,Sometimes
1499,hiring_funds,NA
1500,hiring_funds,NA
1501,hiring_funds,Most of the time
1502,hiring_funds,Often
1503,hiring_funds,NA
1504,hiring_funds,NA
1505,hiring_funds,NA
1506,hiring_funds,NA
1507,hiring_funds,NA
1508,hiring_funds,NA
1509,hiring_funds,Often
1510,hiring_funds,NA
1511,hiring_funds,NA
1512,hiring_funds,NA
1513,hiring_funds,NA
1514,hiring_funds,NA
1515,hiring_funds,NA
1516,hiring_funds,NA
1517,hiring_funds,Most of the time
1518,hiring_funds,NA
1519,hiring_funds,NA
1520,hiring_funds,NA
1521,hiring_funds,NA
1522,hiring_funds,NA
1523,hiring_funds,NA
1524,hiring_funds,NA
1525,hiring_funds,Sometimes
1526,hiring_funds,Sometimes
1527,hiring_funds,NA
1528,hiring_funds,NA
1529,hiring_funds,NA
1530,hiring_funds,NA
1531,hiring_funds,NA
1532,hiring_funds,NA
1533,hiring_funds,NA
1534,hiring_funds,NA
1535,hiring_funds,NA
1536,hiring_funds,NA
1537,hiring_funds,NA
1538,hiring_funds,NA
1539,hiring_funds,NA
1540,hiring_funds,NA
1541,hiring_funds,NA
1542,hiring_funds,NA
1543,hiring_funds,NA
1544,hiring_funds,Often
1545,hiring_funds,NA
1546,hiring_funds,NA
1547,hiring_funds,NA
1548,hiring_funds,Often
1549,hiring_funds,NA
1550,hiring_funds,NA
1551,hiring_funds,NA
1552,hiring_funds,NA
1553,hiring_funds,NA
1554,hiring_funds,NA
1555,hiring_funds,NA
1556,hiring_funds,NA
1557,hiring_funds,Most of the time
1558,hiring_funds,NA
1559,hiring_funds,NA
1560,hiring_funds,NA
1561,hiring_funds,NA
1562,hiring_funds,NA
1563,hiring_funds,NA
1564,hiring_funds,Most of the time
1565,hiring_funds,NA
1566,hiring_funds,NA
1567,hiring_funds,NA
1568,hiring_funds,NA
1569,hiring_funds,NA
1570,hiring_funds,NA
1571,hiring_funds,NA
1572,hiring_funds,NA
1573,hiring_funds,Sometimes
1574,hiring_funds,NA
1575,hiring_funds,NA
1576,hiring_funds,NA
1577,hiring_funds,NA
1578,hiring_funds,NA
1579,hiring_funds,NA
1580,hiring_funds,Often
1581,hiring_funds,Sometimes
1582,hiring_funds,NA
1583,hiring_funds,Sometimes
1584,hiring_funds,NA
1585,hiring_funds,NA
1586,hiring_funds,NA
1587,hiring_funds,NA
1588,hiring_funds,Most of the time
1589,hiring_funds,NA
1590,hiring_funds,Most of the time
1591,hiring_funds,NA
1592,hiring_funds,NA
1593,hiring_funds,NA
1594,hiring_funds,NA
1595,hiring_funds,Often
1596,hiring_funds,NA
1597,hiring_funds,Most of the time
1598,hiring_funds,NA
1599,hiring_funds,NA
1600,hiring_funds,Sometimes
1601,hiring_funds,NA
1602,hiring_funds,NA
1603,hiring_funds,NA
1604,hiring_funds,NA
1605,hiring_funds,NA
1606,hiring_funds,Often
1607,hiring_funds,NA
1608,hiring_funds,NA
1609,hiring_funds,NA
1610,hiring_funds,NA
1611,hiring_funds,NA
1612,hiring_funds,NA
1613,hiring_funds,NA
1614,hiring_funds,NA
1615,hiring_funds,NA
1616,hiring_funds,NA
1617,hiring_funds,NA
1618,hiring_funds,NA
1619,hiring_funds,NA
1620,hiring_funds,NA
1621,hiring_funds,NA
1622,hiring_funds,NA
1623,hiring_funds,NA
1624,hiring_funds,NA
1625,hiring_funds,NA
1626,hiring_funds,NA
1627,hiring_funds,NA
1628,hiring_funds,NA
1629,hiring_funds,NA
1630,hiring_funds,NA
1631,hiring_funds,NA
1632,hiring_funds,Most of the time
1633,hiring_funds,NA
1634,hiring_funds,NA
1635,hiring_funds,NA
1636,hiring_funds,NA
1637,hiring_funds,NA
1638,hiring_funds,NA
1639,hiring_funds,NA
1640,hiring_funds,Often
1641,hiring_funds,NA
1642,hiring_funds,NA
1643,hiring_funds,NA
1644,hiring_funds,NA
1645,hiring_funds,NA
1646,hiring_funds,NA
1647,hiring_funds,NA
1648,hiring_funds,NA
1649,hiring_funds,NA
1650,hiring_funds,Often
1651,hiring_funds,NA
1652,hiring_funds,Sometimes
1653,hiring_funds,NA
1654,hiring_funds,NA
1655,hiring_funds,NA
1656,hiring_funds,NA
1657,hiring_funds,NA
1658,hiring_funds,Most of the time
1659,hiring_funds,NA
1660,hiring_funds,Rarely
1661,hiring_funds,NA
1662,hiring_funds,NA
1663,hiring_funds,NA
1664,hiring_funds,NA
1665,hiring_funds,Often
1666,hiring_funds,NA
1667,hiring_funds,Often
1668,hiring_funds,NA
1669,hiring_funds,NA
1670,hiring_funds,NA
1671,hiring_funds,NA
1672,hiring_funds,NA
1673,hiring_funds,NA
1674,hiring_funds,NA
1675,hiring_funds,NA
1676,hiring_funds,NA
1677,hiring_funds,Most of the time
1678,hiring_funds,NA
1679,hiring_funds,NA
1680,hiring_funds,Most of the time
1681,hiring_funds,NA
1682,hiring_funds,NA
1683,hiring_funds,Sometimes
1684,hiring_funds,Sometimes
1685,hiring_funds,NA
1686,hiring_funds,NA
1687,hiring_funds,NA
1688,hiring_funds,NA
1689,hiring_funds,NA
1690,hiring_funds,NA
1691,hiring_funds,Most of the time
1692,hiring_funds,NA
1693,hiring_funds,NA
1694,hiring_funds,NA
1695,hiring_funds,NA
1696,hiring_funds,NA
1697,hiring_funds,NA
1698,hiring_funds,NA
1699,hiring_funds,Often
1700,hiring_funds,NA
1701,hiring_funds,Often
1702,hiring_funds,NA
1703,hiring_funds,NA
1704,hiring_funds,NA
1705,hiring_funds,NA
1706,hiring_funds,NA
1707,hiring_funds,NA
1708,hiring_funds,NA
1709,hiring_funds,NA
1710,hiring_funds,NA
1711,hiring_funds,NA
1712,hiring_funds,NA
1713,hiring_funds,NA
1714,hiring_funds,NA
1715,hiring_funds,NA
1716,hiring_funds,NA
1717,hiring_funds,NA
1718,hiring_funds,NA
1719,hiring_funds,NA
1720,hiring_funds,NA
1721,hiring_funds,NA
1722,hiring_funds,NA
1723,hiring_funds,Often
1724,hiring_funds,NA
1725,hiring_funds,NA
1726,hiring_funds,NA
1727,hiring_funds,NA
1728,hiring_funds,NA
1729,hiring_funds,NA
1730,hiring_funds,NA
1731,hiring_funds,NA
1732,hiring_funds,NA
1733,hiring_funds,NA
1734,hiring_funds,NA
1735,hiring_funds,NA
1736,hiring_funds,NA
1737,hiring_funds,NA
1738,hiring_funds,Most of the time
1739,hiring_funds,NA
1740,hiring_funds,NA
1741,hiring_funds,NA
1742,hiring_funds,NA
1743,hiring_funds,Sometimes
1744,hiring_funds,NA
1745,hiring_funds,NA
1746,hiring_funds,NA
1747,hiring_funds,NA
1748,hiring_funds,NA
1749,hiring_funds,NA
1750,hiring_funds,NA
1751,hiring_funds,NA
1752,hiring_funds,NA
1753,hiring_funds,Sometimes
1754,hiring_funds,NA
1755,hiring_funds,NA
1756,hiring_funds,Most of the time
1757,hiring_funds,NA
1758,hiring_funds,NA
1759,hiring_funds,NA
1760,hiring_funds,NA
1761,hiring_funds,NA
1762,hiring_funds,NA
1763,hiring_funds,Sometimes
1764,hiring_funds,Often
1765,hiring_funds,NA
1766,hiring_funds,NA
1767,hiring_funds,NA
1768,hiring_funds,NA
1769,hiring_funds,Often
1770,hiring_funds,NA
1771,hiring_funds,NA
1772,hiring_funds,Most of the time
1773,hiring_funds,NA
1774,hiring_funds,NA
1775,hiring_funds,NA
1776,hiring_funds,NA
1777,hiring_funds,Sometimes
1778,hiring_funds,NA
1779,hiring_funds,NA
1780,hiring_funds,NA
1781,hiring_funds,NA
1782,hiring_funds,NA
1783,hiring_funds,NA
1784,hiring_funds,NA
1785,hiring_funds,Most of the time
1786,hiring_funds,NA
1787,hiring_funds,NA
1788,hiring_funds,NA
1789,hiring_funds,NA
1790,hiring_funds,NA
1791,hiring_funds,NA
1792,hiring_funds,NA
1793,hiring_funds,NA
1794,hiring_funds,NA
1795,hiring_funds,Often
1796,hiring_funds,NA
1797,hiring_funds,NA
1798,hiring_funds,NA
1799,hiring_funds,NA
1800,hiring_funds,NA
1801,hiring_funds,NA
1802,hiring_funds,NA
1803,hiring_funds,Sometimes
1804,hiring_funds,NA
1805,hiring_funds,NA
1806,hiring_funds,NA
1807,hiring_funds,NA
1808,hiring_funds,Most of the time
1809,hiring_funds,NA
1810,hiring_funds,Most of the time
1811,hiring_funds,Often
1812,hiring_funds,NA
1813,hiring_funds,NA
1814,hiring_funds,NA
1815,hiring_funds,NA
1816,hiring_funds,NA
1817,hiring_funds,NA
1818,hiring_funds,NA
1819,hiring_funds,NA
1820,hiring_funds,NA
1821,hiring_funds,NA
1822,hiring_funds,NA
1823,hiring_funds,NA
1824,hiring_funds,NA
1825,hiring_funds,NA
1826,hiring_funds,Rarely
1827,hiring_funds,NA
1828,hiring_funds,Most of the time
1829,hiring_funds,NA
1830,hiring_funds,Often
1831,hiring_funds,NA
1832,hiring_funds,NA
1833,hiring_funds,Most of the time
1834,hiring_funds,NA
1835,hiring_funds,NA
1836,hiring_funds,NA
1837,hiring_funds,Sometimes
1838,hiring_funds,NA
1839,hiring_funds,NA
1840,hiring_funds,NA
1841,hiring_funds,NA
1842,hiring_funds,NA
1843,hiring_funds,NA
1844,hiring_funds,NA
1845,hiring_funds,NA
1846,hiring_funds,NA
1847,hiring_funds,NA
1848,hiring_funds,NA
1849,hiring_funds,NA
1850,hiring_funds,NA
1851,hiring_funds,Often
1852,hiring_funds,NA
1853,hiring_funds,Often
1854,hiring_funds,NA
1855,hiring_funds,NA
1856,hiring_funds,NA
1857,hiring_funds,NA
1858,hiring_funds,NA
1859,hiring_funds,NA
1860,hiring_funds,NA
1861,hiring_funds,NA
1862,hiring_funds,Often
1863,hiring_funds,NA
1864,hiring_funds,NA
1865,hiring_funds,NA
1866,hiring_funds,NA
1867,hiring_funds,NA
1868,hiring_funds,NA
1869,hiring_funds,NA
1870,hiring_funds,NA
1871,hiring_funds,NA
1872,hiring_funds,NA
1873,hiring_funds,NA
1874,hiring_funds,NA
1875,hiring_funds,Most of the time
1876,hiring_funds,NA
1877,hiring_funds,NA
1878,hiring_funds,NA
1879,hiring_funds,NA
1880,hiring_funds,NA
1881,hiring_funds,NA
1882,hiring_funds,NA
1883,hiring_funds,NA
1884,hiring_funds,NA
1885,hiring_funds,NA
1886,hiring_funds,NA
1887,hiring_funds,Most of the time
1888,hiring_funds,NA
1889,hiring_funds,NA
1890,hiring_funds,NA
1891,hiring_funds,NA
1892,hiring_funds,NA
1893,hiring_funds,NA
1894,hiring_funds,NA
1895,hiring_funds,NA
1896,hiring_funds,Most of the time
1897,hiring_funds,NA
1898,hiring_funds,NA
1899,hiring_funds,Most of the time
1900,hiring_funds,NA
1901,hiring_funds,NA
1902,hiring_funds,Often
1903,hiring_funds,NA
1904,hiring_funds,NA
1905,hiring_funds,NA
1906,hiring_funds,NA
1907,hiring_funds,NA
1908,hiring_funds,NA
1909,hiring_funds,Often
1910,hiring_funds,NA
1911,hiring_funds,NA
1912,hiring_funds,NA
1913,hiring_funds,NA
1914,hiring_funds,NA
1915,hiring_funds,NA
1916,hiring_funds,NA
1917,hiring_funds,Most of the time
1918,hiring_funds,NA
1919,hiring_funds,Most of the time
1920,hiring_funds,NA
1921,hiring_funds,NA
1922,hiring_funds,NA
1923,hiring_funds,NA
1924,hiring_funds,NA
1925,hiring_funds,NA
1926,hiring_funds,NA
1927,hiring_funds,NA
1928,hiring_funds,NA
1929,hiring_funds,NA
1930,hiring_funds,Often
1931,hiring_funds,NA
1932,hiring_funds,NA
1933,hiring_funds,NA
1934,hiring_funds,NA
1935,hiring_funds,NA
1936,hiring_funds,NA
1937,hiring_funds,NA
1938,hiring_funds,Most of the time
1939,hiring_funds,NA
1940,hiring_funds,Most of the time
1941,hiring_funds,NA
1942,hiring_funds,NA
1943,hiring_funds,NA
1944,hiring_funds,NA
1945,hiring_funds,NA
1946,hiring_funds,NA
1947,hiring_funds,NA
1948,hiring_funds,Often
1949,hiring_funds,NA
1950,hiring_funds,NA
1951,hiring_funds,NA
1952,hiring_funds,NA
1953,hiring_funds,NA
1954,hiring_funds,NA
1955,hiring_funds,NA
1956,hiring_funds,NA
1957,hiring_funds,NA
1958,hiring_funds,NA
1959,hiring_funds,NA
1960,hiring_funds,Sometimes
1961,hiring_funds,NA
1962,hiring_funds,NA
1963,hiring_funds,NA
1964,hiring_funds,Often
1965,hiring_funds,NA
1966,hiring_funds,NA
1967,hiring_funds,Most of the time
1968,hiring_funds,NA
1969,hiring_funds,NA
1970,hiring_funds,NA
1971,hiring_funds,NA
1972,hiring_funds,NA
1973,hiring_funds,NA
1974,hiring_funds,NA
1975,hiring_funds,Most of the time
1976,hiring_funds,Sometimes
1977,hiring_funds,NA
1978,hiring_funds,NA
1979,hiring_funds,NA
1980,hiring_funds,NA
1981,hiring_funds,NA
1982,hiring_funds,NA
1983,hiring_funds,NA
1984,hiring_funds,Sometimes
1985,hiring_funds,Most of the time
1986,hiring_funds,NA
1987,hiring_funds,NA
1988,hiring_funds,NA
1989,hiring_funds,Most of the time
1990,hiring_funds,NA
1991,hiring_funds,NA
1992,hiring_funds,NA
1993,hiring_funds,Most of the time
1994,hiring_funds,NA
1995,hiring_funds,NA
1996,hiring_funds,NA
1997,hiring_funds,NA
1998,hiring_funds,NA
1999,hiring_funds,NA
2000,hiring_funds,NA
2001,hiring_funds,NA
2002,hiring_funds,NA
2003,hiring_funds,NA
2004,hiring_funds,NA
2005,hiring_funds,NA
2006,hiring_funds,NA
2007,hiring_funds,NA
2008,hiring_funds,NA
2009,hiring_funds,NA
2010,hiring_funds,NA
2011,hiring_funds,NA
2012,hiring_funds,NA
2013,hiring_funds,NA
2014,hiring_funds,NA
2015,hiring_funds,NA
2016,hiring_funds,NA
2017,hiring_funds,Most of the time
2018,hiring_funds,NA
2019,hiring_funds,NA
2020,hiring_funds,NA
2021,hiring_funds,NA
2022,hiring_funds,NA
2023,hiring_funds,Often
2024,hiring_funds,NA
2025,hiring_funds,NA
2026,hiring_funds,NA
2027,hiring_funds,Often
2028,hiring_funds,NA
2029,hiring_funds,NA
2030,hiring_funds,NA
2031,hiring_funds,NA
2032,hiring_funds,NA
2033,hiring_funds,NA
2034,hiring_funds,Most of the time
2035,hiring_funds,NA
2036,hiring_funds,NA
2037,hiring_funds,Often
2038,hiring_funds,Most of the time
2039,hiring_funds,NA
2040,hiring_funds,NA
2041,hiring_funds,NA
2042,hiring_funds,NA
2043,hiring_funds,NA
2044,hiring_funds,NA
2045,hiring_funds,NA
2046,hiring_funds,NA
2047,hiring_funds,NA
2048,hiring_funds,Most of the time
2049,hiring_funds,NA
2050,hiring_funds,NA
2051,hiring_funds,NA
2052,hiring_funds,Often
2053,hiring_funds,NA
2054,hiring_funds,NA
2055,hiring_funds,NA
2056,hiring_funds,NA
2057,hiring_funds,Often
2058,hiring_funds,NA
2059,hiring_funds,NA
2060,hiring_funds,NA
2061,hiring_funds,NA
2062,hiring_funds,NA
2063,hiring_funds,NA
2064,hiring_funds,NA
2065,hiring_funds,NA
2066,hiring_funds,NA
2067,hiring_funds,NA
2068,hiring_funds,NA
2069,hiring_funds,NA
2070,hiring_funds,NA
2071,hiring_funds,NA
2072,hiring_funds,NA
2073,hiring_funds,NA
2074,hiring_funds,NA
2075,hiring_funds,NA
2076,hiring_funds,Often
2077,hiring_funds,NA
2078,hiring_funds,NA
2079,hiring_funds,Sometimes
2080,hiring_funds,NA
2081,hiring_funds,NA
2082,hiring_funds,NA
2083,hiring_funds,NA
2084,hiring_funds,NA
2085,hiring_funds,NA
2086,hiring_funds,NA
2087,hiring_funds,NA
2088,hiring_funds,NA
2089,hiring_funds,NA
2090,hiring_funds,NA
2091,hiring_funds,NA
2092,hiring_funds,NA
2093,hiring_funds,NA
2094,hiring_funds,NA
2095,hiring_funds,NA
2096,hiring_funds,NA
2097,hiring_funds,Sometimes
2098,hiring_funds,NA
2099,hiring_funds,NA
2100,hiring_funds,NA
2101,hiring_funds,NA
2102,hiring_funds,NA
2103,hiring_funds,NA
2104,hiring_funds,NA
2105,hiring_funds,NA
2106,hiring_funds,NA
2107,hiring_funds,NA
2108,hiring_funds,NA
2109,hiring_funds,Most of the time
2110,hiring_funds,NA
2111,hiring_funds,NA
2112,hiring_funds,NA
2113,hiring_funds,NA
2114,hiring_funds,NA
2115,hiring_funds,NA
2116,hiring_funds,NA
2117,hiring_funds,NA
2118,hiring_funds,NA
2119,hiring_funds,NA
2120,hiring_funds,NA
2121,hiring_funds,NA
2122,hiring_funds,NA
2123,hiring_funds,NA
2124,hiring_funds,NA
2125,hiring_funds,Most of the time
2126,hiring_funds,NA
2127,hiring_funds,NA
2128,hiring_funds,NA
2129,hiring_funds,NA
2130,hiring_funds,Most of the time
2131,hiring_funds,NA
2132,hiring_funds,NA
2133,hiring_funds,NA
2134,hiring_funds,NA
2135,hiring_funds,NA
2136,hiring_funds,Often
2137,hiring_funds,NA
2138,hiring_funds,Often
2139,hiring_funds,NA
2140,hiring_funds,NA
2141,hiring_funds,NA
2142,hiring_funds,NA
2143,hiring_funds,NA
2144,hiring_funds,NA
2145,hiring_funds,NA
2146,hiring_funds,NA
2147,hiring_funds,NA
2148,hiring_funds,NA
2149,hiring_funds,NA
2150,hiring_funds,NA
2151,hiring_funds,NA
2152,hiring_funds,NA
2153,hiring_funds,NA
2154,hiring_funds,NA
2155,hiring_funds,NA
2156,hiring_funds,Often
2157,hiring_funds,NA
2158,hiring_funds,NA
2159,hiring_funds,NA
2160,hiring_funds,NA
2161,hiring_funds,NA
2162,hiring_funds,Most of the time
2163,hiring_funds,NA
2164,hiring_funds,NA
2165,hiring_funds,Often
2166,hiring_funds,NA
2167,hiring_funds,NA
2168,hiring_funds,NA
2169,hiring_funds,NA
2170,hiring_funds,Most of the time
2171,hiring_funds,NA
2172,hiring_funds,NA
2173,hiring_funds,NA
2174,hiring_funds,NA
2175,hiring_funds,NA
2176,hiring_funds,NA
2177,hiring_funds,Most of the time
2178,hiring_funds,Most of the time
2179,hiring_funds,NA
2180,hiring_funds,NA
2181,hiring_funds,NA
2182,hiring_funds,NA
2183,hiring_funds,NA
2184,hiring_funds,Sometimes
2185,hiring_funds,NA
2186,hiring_funds,Often
2187,hiring_funds,NA
2188,hiring_funds,NA
